"Column1","artists","album_name","track_name","popularity","duration_ms","danceability","energy","loudness","mode","speechiness","acousticness","instrumentalness","liveness","valence","tempo","genagg","time","subsample"
2,"Ingrid Michaelson;ZAYN","To Begin Again","To Begin Again",57,210826,0.438,0.359,-9.734,1,0.0557,0.21,0,0.117,0.12,76.332,3,1,1
11,"Jason Mraz","Love Is a Four Letter Word","I Won't Give Up",69,240165,0.483,0.303,-10.058,1,0.0429,0.694,0,0.115,0.139,133.406,3,0,1
37,"Brandi Carlile","rainy day indie","Throwing Good After Bad",0,247791,0.501,0.0952,-12.931,1,0.054,0.963,1.58e-05,0.0915,0.316,138.016,3,1,1
70,"Ron Pope","Whatever It Takes","A Drop In the Ocean",55,219480,0.484,0.573,-6.183,1,0.0298,0.0882,1.14e-06,0.15,0.346,139.966,3,0,1
85,"Eddie Vedder","Into The Wild (Music For The Motion Picture)","Guaranteed",61,164500,0.436,0.4,-11.485,1,0.0272,0.904,0.00105,0.125,0.351,100.734,3,1,1
98,"KT Tunstall","Del gusto de mam√°","Hold On",0,177613,0.661,0.937,-5.157,0,0.0979,0.322,1.04e-06,0.19,0.805,105.549,3,1,1
127,"Ben Rector","Magic","Love Like This",61,214240,0.637,0.14,-11.472,1,0.0407,0.903,0,0.107,0.392,139.78,3,1,1
132,"Jason Mraz","Waiting for My Rocket to Come (Expanded Edition)","Absolutely Zero",20,339196,0.521,0.495,-7.756,1,0.027,0.128,0,0.296,0.116,135.061,3,1,1
142,"Jason Mraz","Waiting for My Rocket to Come (Expanded Edition)","The Remedy (I Won't Worry)",35,256440,0.589,0.867,-4.523,1,0.0385,0.041,0,0.306,0.795,94.52,3,1,1
145,"Jason Mraz","Waiting for My Rocket to Come (Expanded Edition)","On Love, in Sadness",19,208793,0.56,0.832,-5.595,1,0.0352,0.108,0,0.232,0.802,100.957,3,1,1
146,"Jason Mraz","Waiting for My Rocket to Come (Expanded Edition)","Curbside Prophet",23,214552,0.619,0.793,-5.964,1,0.0661,0.263,0,0.0828,0.892,177.991,3,1,1
177,"JJ Heller","Better","Better",54,215906,0.662,0.187,-9.003,1,0.0268,0.969,0.000273,0.0922,0.233,104.988,3,1,1
